"Report Period","Cert/ID","Institution Name","City","State","Class","Total Assets","Total Domestic Deposits"
"20161231","33893","RAYMOND JAMES BANK, NATIONAL ASSOCIATION","SAINT PETERSBURG","FL","N","18159563","15594067"
"20161231","1003","CHEMICAL BANK","MIDLAND","MI","SM","17284293","12889401"
"20161231","57512","WESTERN ALLIANCE BANK","PHOENIX","AZ","SM","17095107","14563903"
"20161231","18714","FIRSTBANK","LAKEWOOD","CO","SM","16987318","15493014"
"20161231","58656","SCOTTRADE BANK","SAINT LOUIS","MO","SB","16964603","15657959"
"20161231","8728","ARVEST BANK","FAYETTEVILLE","AR","SM","16686060","14402433"
"20161231","18053","BANK OF HAWAII","HONOLULU","HI","SM","16465626","13420615"
"20161231","28088","WASHINGTON FEDERAL, NATIONAL ASSOCIATION","SEATTLE","WA","N","14885224","10696221"
"20161231","3832","OLD NATIONAL BANK","EVANSVILLE","IN","N","14759060","10842160"
"20161231","11813","BANCORPSOUTH BANK","TUPELO","MS","NM","14723604","11699521"
"20161231","23364","RABOBANK, NATIONAL ASSOCIATION","ROSEVILLE","CA","N","14547000","10922000"
"20161231","18503","CATHAY BANK","LOS ANGELES","CA","NM","14483815","11408073"
"20161231","29805","ASTORIA BANK","LONG ISLAND CITY","NY","SB","14477670","9054435"
"20161231","30337","STERLING NATIONAL BANK","MONTEBELLO","NY","N","14175698","10134206"
"20161231","32541","FLAGSTAR BANK, FSB","TROY","MI","SB","13980496","8926186"
"20161231","26610","BANK OF HOPE","LOS ANGELES","CA","NM","13435051","10655892"
"20161231","4988","TRUSTMARK NATIONAL BANK","JACKSON","MS","N","13350429","10072725"
"20161231","4063","MIDFIRST BANK","OKLAHOMA CITY","OK","SB","13265339","7382402"
"20161231","30012","THIRD FEDERAL SAVINGS AND LOAN ASSOCIATION OF CLEVELAND","CLEVELAND","OH","SB","13155641","8418790"
"20161231","57311","STIFEL BANK AND TRUST","SAINT LOUIS","MO","SM","13016049","11534819"
"20161231","16068","APPLE BANK FOR SAVINGS","MANHASSET","NY","SI","12907397","11724398"
"20161231","30387","FIRSTBANK PUERTO RICO","SANTURCE","PR","NM","11906979","8678260"
"20161231","27499","COMENITY BANK","WILMINGTON","DE","NM","11814228","4176879"
"20161231","12923","BREMER BANK, NATIONAL ASSOCIATION","SAINT PAUL","MN","N","11496234","9398600"
"20161231","15289","GREAT WESTERN BANK","WATERTOWN","SD","NM","11418149","8720283"
"20161231","3709","FIRST MIDWEST BANK","ITASCA","IL","SM","11254182","8970712"
"20161231","35583","PINNACLE BANK","NASHVILLE","TN","NM","11096621","8800513"
"20161231","35498","BANC OF CALIFORNIA, NATIONAL ASSOCIATION","IRVINE","CA","N","10986716","9300582"
"20161231","7551","FULTON BANK, NATIONAL ASSOCIATION","LANCASTER","PA","N","10741577","8313493"
"20161231","16889","UNITED COMMUNITY BANK","BLAIRSVILLE","GA","NM","10694612","8686546"
"20161231","59049","CAPITAL BANK CORPORATION","RALEIGH","NC","NM","9936645","7962475"
"20161231","35141","BMW BANK OF NORTH AMERICA","SALT LAKE CITY","UT","NM","9922560","5622929"
"20161231","32773","EASTERN BANK","BOSTON","MA","NM","9802061","8208881"
"20161231","11241","CENTENNIAL BANK","CONWAY","AR","SM","9793959","6996015"
"20161231","19629","INTERNATIONAL BANK OF COMMERCE","LAREDO","TX","NM","9767095","7052135"
"20161231","803","WESBANCO BANK, INC.","WHEELING","WV","NM","9760557","7043020"
"20161231","28178","NORTHWEST BANK","WARREN","PA","SI","9685479","8219246"
"20161231","17491","PLAINSCAPITAL BANK","DALLAS","TX","SM","9590382","6728048"
"20161231","28489","BANNER BANK","WALLA WALLA","WA","NM","9531252","7983349"
"20161231","4999","CADENCE BANK, N.A.","BIRMINGHAM","AL","N","9515975","8070644"
"20161231","33826","COLUMBIA STATE BANK","TACOMA","WA","NM","9503801","8067346"
"20161231","12010","PROVIDENT BANK","JERSEY CITY","NJ","SI","9500278","6609947"
"20161231","30788","GLACIER BANK","KALISPELL","MT","NM","9433163","7436049"
"20161231","34444","CUSTOMERS BANK","PHOENIXVILLE","PA","SM","9356731","7359827"
"20161231","19977","ISRAEL DISCOUNT BANK OF NEW YORK","NEW YORK","NY","NM","9272413","7339333"
"20161231","5146","WELLS FARGO BANK SOUTH CENTRAL, NATIONAL ASSOCIATION","HOUSTON","TX","N","9266420","7976325"
"20161231","27981","CAPITOL FEDERAL SAVINGS BANK","TOPEKA","KS","SB","9163042","5324593"
"20161231","27389","WELLS FARGO FINANCIAL NATIONAL BANK","LAS VEGAS","NV","N","9138137","8008213"
"20161231","23621","BERKSHIRE BANK","PITTSFIELD","MA","NM","9119415","6668680"
"20161231","13718","WELLS FARGO BANK NORTHWEST, NATIONAL ASSOCIATION","OGDEN","UT","N","9107567","7730961"
"20161231","1105","FIRST INTERSTATE BANK","BILLINGS","MT","SM","9038469","7376090"
"20161231","22858","UNITED BANK","FAIRFAX","VA","SM","9017236","6158368"
"20161231","58991","FLORIDA COMMUNITY BANK, NATIONAL ASSOCIATION","WESTON","FL","N","8952035","7323796"
"20161231","13425","SOUTH STATE BANK","COLUMBIA","SC","NM","8896533","7361637"
"20161231","7230","NBT BANK, NATIONAL ASSOCIATION","NORWICH","NY","N","8792872","7003515"
"20161231","12437","RENASANT BANK","TUPELO","MS","NM","8676168","7177290"
"20161231","34967","BANCO POPULAR NORTH AMERICA","NEW YORK","NY","SM","8629295","6060952"
"20161231","6989","COMMUNITY BANK, NATIONAL ASSOCIATION","CANTON","NY","N","8604114","7253734"
"20161231","22953","MERCANTIL COMMERCEBANK, NATIONAL ASSOCIATION","CORAL GABLES","FL","N","8423939","6619415"
"20161231","6600","FIRST FINANCIAL BANK","CINCINNATI","OH","SM","8422140","6585067"
"20161231","34589","UNION BANK & TRUST","RICHMOND","VA","SM","8402527","6386318"
"20161231","3890","SIMMONS BANK","PINE BLUFF","AR","SM","8376439","6827493"
"20161231","58006","LEGACYTEXAS BANK","PLANO","TX","SM","8364998","6385564"
"20161231","20234","CITY NATIONAL BANK OF FLORIDA","MIAMI","FL","N","8253312","5575319"
"20161231","33681","BANK OF BARODA","NEW YORK","NY","OI","8181021","6855282"
"20161231","35546","BOFI FEDERAL BANK","SAN DIEGO","CA","SB","8162097","6690234"
"20161231","21716","CITIZENS BUSINESS BANK","ONTARIO","CA","NM","8066699","6327427"
"20161231","33686","BANK HAPOALIM B.M.","NEW YORK","NY","OI","7997815","2234285"
"20161231","35095","TOWNE BANK","PORTSMOUTH","VA","NM","7973918","6057535"
"20161231","33806","OPUS BANK","IRVINE","CA","NM","7882623","6687435"
"20161231","24811","BOSTON PRIVATE BANK & TRUST COMPANY","BOSTON","MA","NM","7805799","6152028"
"20161231","9712","ROCKLAND TRUST COMPANY","ROCKLAND","MA","NM","7707973","6456128"
"20161231","32245","DOLLAR BANK, FEDERAL SAVINGS BANK","PITTSBURGH","PA","SB","7621000","5968133"
"20161231","32325","MUTUAL OF OMAHA BANK","OMAHA","NE","SB","7602676","6079349"
"20161231","26876","SAFRA NATIONAL BANK OF NEW YORK","NEW YORK","NY","N","7461647","5897931"
"20161231","19842","BANK LEUMI USA","NEW YORK","NY","NM","7420370","5071090"
"20161231","33527","BANK OF NORTH CAROLINA","THOMASVILLE","NC","NM","7395831","6113785"
"20161231","6653","THE PARK NATIONAL BANK","NEWARK","OH","N","7393408","5630199"
"20161231","19861","YADKIN BANK","STATESVILLE","NC","NM","7213778","5221036"
"20161231","4365","FIRST MERCHANTS BANK","MUNCIE","IN","NM","7178756","5588298"
"20161231","57408","OPTUM BANK, INC.","SALT LAKE CITY","UT","NM","7075806","6138935"
"20161231","27476","BANCFIRST","OKLAHOMA CITY","OK","NM","7005733","6317078"
"20161231","11124","S&T BANK","INDIANA","PA","NM","6920615","5289434"
"20161231","21843","MIZUHO BANK (USA)","NEW YORK","NY","SM","6893303","3675372"
"20161231","20504","AMERIS BANK","MOULTRIE","GA","NM","6884999","5575620"
"20161231","34742","EAGLEBANK","BETHESDA","MD","SM","6877477","5807707"
"20161231","34710","NATIONWIDE BANK","COLUMBUS","OH","SB","6870076","4796177"
"20161231","3066","FIRST FINANCIAL BANK, NATIONAL ASSOCIATION","ABILENE","TX","N","6782077","5573218"
"20161231","33682","STATE BANK OF INDIA","NEW YORK","NY","OI","6763349","4421776"
"20161231","1225","FARMERS AND MERCHANTS BANK OF LONG BEACH","LONG BEACH","CA","SM","6729058","5122957"
"20161231","17838","WILMINGTON SAVINGS FUND SOCIETY, FSB","WILMINGTON","DE","SB","6726530","4843804"
"20161231","57570","COMENITY CAPITAL BANK","SALT LAKE CITY","UT","NM","6707230","4274689"
"20161231","7468","FIRST COMMONWEALTH BANK","INDIANA","PA","NM","6642231","4978098"
"20161231","18203","UNITED BANK","VERNON ROCKVILLE","CT","SI","6584834","4743515"
"20161231","31469","ORIENTAL BANK","SAN JUAN","PR","NM","6457746","4668231"
"20161231","32526","AMERICAN SAVINGS BANK, FSB","HONOLULU","HI","SB","6421357","5594875"
"20161231","12054","EMIGRANT BANK","NEW YORK","NY","SI","6412906","4399461"
"20161231","57993","SERVISFIRST BANK","BIRMINGHAM","AL","NM","6370072","5426371"
"20161231","32489","HOMESTREET BANK","SEATTLE","WA","NM","6200289","4446438"
"20161231","12229","FIRST BANK","CREVE COEUR","MO","SM","6183870","5318909"
"20161231","58564","FLUSHING BANK","UNIONDALE","NY","NM","6063190","4218856"
"20161231","16012","DIME COMMUNITY BANK","BROOKLYN","NY","SI","5990287","4547370"
"20161231","6784","UNITED BANK","PARKERSBURG","WV","SM","5969150","4769331"
"20161231","57079","WORLD'S FOREMOST BANK","SIDNEY","NE","NM","5896895","1177860"
"20161231","3076","INDEPENDENT BANK","MCKINNEY","TX","NM","5850211","4586300"
"20161231","4239","FIRST UNITED BANK AND TRUST COMPANY","DURANT","OK","NM","5802485","4809229"
"20161231","21837","SABADELL UNITED BANK, NATIONAL ASSOCIATION","MIAMI","FL","N","5789346","4354271"
"20161231","15697","BENEFICIAL BANK","PHILADELPHIA","PA","SI","5739333","4243142"
"20161231","1281","WASHINGTON TRUST BANK","SPOKANE","WA","NM","5664658","4927938"
"20161231","1768","MECHANICS BANK","WALNUT CREEK","CA","NM","5593562","4429455"
"20161231","18297","SOUTHSIDE BANK","TYLER","TX","NM","5559098","3576890"
"20161231","9087","1ST SOURCE BANK","SOUTH BEND","IN","SM","5478967","4336211"
"20161231","16450","BUSEY BANK","CHAMPAIGN","IL","NM","5382961","4403178"
"20161231","17308","CENTRAL PACIFIC BANK","HONOLULU","HI","NM","5374620","4627552"
"20161231","33648","BANK OF INDIA","NEW YORK","NY","OI","5351870","5095263"
"20161231","16026","RIDGEWOOD SAVINGS BANK","RIDGEWOOD","NY","SI","5347525","4128167"
"20161231","20828","BANCO SANTANDER PUERTO RICO","SAN JUAN","PR","NM","5339217","4306846"
"20161231","3430","WESTAMERICA BANK","SAN RAFAEL","CA","SM","5327271","4708199"
"20161231","57833","BEAL BANK USA","LAS VEGAS","NV","NM","5294920","3037241"
"20161231","5633","FIRST SECURITY BANK","SEARCY","AR","NM","5224675","3797037"
"20161231","28359","OCEANFIRST BANK","TOMS RIVER","NJ","SB","5189885","4219770"
"20161231","28834","COLUMBIA BANK","FAIR LAWN","NJ","SB","5116114","3898031"
"20161231","19953","LAKELAND BANK","NEWFOUNDLAND","NJ","NM","5082672","4104514"
"20161231","4865","SANDY SPRING BANK","OLNEY","MD","SM","5079731","3585883"
"20161231","33555","CENTERSTATE BANK OF FLORIDA, NATIONAL ASSOCIATION","WINTER HAVEN","FL","N","5070046","4155640"
"20161231","32178","LUTHER BURBANK SAVINGS","SANTA ROSA","CA","NM","5061670","3364170"
"20161231","31945","TRUSTCO BANK","GLENVILLE","NY","SB","4865840","4196176"
"20161231","23220","WOODFOREST NATIONAL BANK","THE WOODLANDS","TX","N","4854481","4391433"
"20161231","35444","THE BANCORP BANK","WILMINGTON","DE","NM","4829553","4246542"
"20161231","23627","REPUBLIC BANK & TRUST COMPANY","LOUISVILLE","KY","NM","4805776","3256447"
"20161231","24170","HANMI BANK","LOS ANGELES","CA","NM","4695776","3813652"
"20161231","131","SEACOAST NATIONAL BANK","STUART","FL","N","4680554","3523566"
"20161231","4799","INTRUST BANK, NATIONAL ASSOCIATION","WICHITA","KS","N","4635908","3845465"
"20161231","29209","NEXBANK, SSB","DALLAS","TX","SI","4628017","3234735"
"20161231","28765","KEARNY BANK","KEARNY","NJ","SB","4568542","2996203"
"20161231","17943","LIBERTY BANK","MIDDLETOWN","CT","SI","4566523","3527475"
"20161231","59052","NBH BANK","GREENWOOD VILLAG","CO","SM","4556051","3933171"
"20161231","29546","GREAT SOUTHERN BANK","REEDS SPRING","MO","NM","4553702","3719589"
"20161231","90183","MIDDLESEX SAVINGS BANK","NATICK","MA","SI","4521734","3921004"
"20161231","34723","TIAA-CREF TRUST COMPANY, FSB","SAINT LOUIS","MO","SB","4518183","3633560"
"20161231","21943","TRI COUNTIES BANK","CHICO","CA","NM","4516257","3898361"
"20161231","58596","CARTER BANK & TRUST","MARTINSVILLE","VA","NM","4505529","4063839"
"20161231","20296","JOHNSON BANK","RACINE","WI","SM","4453590","3713192"
"20161231","19943","CENTURY BANK AND TRUST COMPANY","SOMERVILLE","MA","NM","4452273","3655986"
"20161231","57919","CONNECTONE BANK","ENGLEWOOD CLIFFS","NJ","NM","4425259","3351279"
"20161231","21440","FIDELITY BANK","ATLANTA","GA","NM","4384678","3638032"
"20161231","23623","THE WASHINGTON TRUST COMPANY, OF WESTERLY","WESTERLY","RI","NM","4380201","3065902"
"20161231","10634","PINNACLE BANK","LINCOLN","NE","NM","4372911","3748221"
"20161231","33510","EAST BOSTON SAVINGS BANK","BOSTON","MA","SI","4348628","3512145"
"20161231","13102","LAKE CITY BANK","WARSAW","IN","SM","4276959","3581378"
"20161231","22946","SCOTIABANK DE PUERTO RICO","SAN JUAN","PR","NM","4231596","3155565"
"20161231","57870","STATE BANK AND TRUST COMPANY","MACON","GA","NM","4206048","3510294"
"20161231","30776","METABANK","SIOUX FALLS","SD","SB","4202354","3670636"
"20161231","7759","UNIVEST BANK AND TRUST CO.","SOUDERTON","PA","SM","4197406","3259461"
"20161231","58302","FIRST NBC BANK","NEW ORLEANS","LA","NM","4191732","3542798"
"20161231","19581","BELL BANK","FARGO","ND","NM","4181458","3743793"
"20161231","34733","CARDINAL BANK","MCLEAN","VA","NM","4169472","3299603"
"20161231","33935","WINTRUST BANK","CHICAGO","IL","SM","4164732","3658917"
"20161231","58427","USAMERIBANK","CLEARWATER","FL","SM","4150372","3503532"
"20161231","953","BANKERS TRUST COMPANY","DES MOINES","IA","NM","4121209","3070120"
"20161231","23296","SALEM FIVE CENTS SAVINGS BANK","SALEM","MA","SI","4116265","3089902"
"20161231","5766","MAINSOURCE BANK","GREENSBURG","IN","NM","4080967","3120770"
"20161231","27237","ENTERPRISE BANK & TRUST","CLAYTON","MO","NM","4058105","3338457"
"20161231","622","AMALGAMATED BANK","NEW YORK","NY","NM","4055667","3021068"
"20161231","6976","THE BRIDGEHAMPTON NATIONAL BANK","BRIDGEHAMPTON","NY","N","4054002","2954934"
"20161231","12614","ORIGIN BANK","CHOUDRANT","LA","SM","4051724","3453534"
"20161231","32172","PACIFIC PREMIER BANK","IRVINE","CA","SM","4035479","3169576"
"20161231","28866","ORITANI BANK","TOWNSHIP OF WASH","NJ","SI","4011453","2617490"
"20161231","35007","GREEN BANK, NATIONAL ASSOCIATION","HOUSTON","TX","N","3974125","3379893"
"20161231","58647","FIRST FOUNDATION BANK","IRVINE","CA","NM","3971790","2436619"
"20161231","17735","CITY NATIONAL BANK OF WEST VIRGINIA","CHARLESTON","WV","N","3946566","3257265"
"20161231","14531","AMARILLO NATIONAL BANK","AMARILLO","TX","N","3928287","3314928"
"20161231","17798","BROOKLINE BANK","BROOKLINE","MA","SM","3922955","2813684"
"20161231","2720","COMMUNITY TRUST BANK, INC.","PIKEVILLE","KY","SM","3909916","3092327"
"20161231","11035","PEAPACK-GLADSTONE BANK","BEDMINSTER","NJ","SM","3877330","3422682"
"20161231","29012","HERITAGE BANK","OLYMPIA","WA","NM","3872476","3248872"
"20161231","28710","NORTHFIELD BANK","STATEN ISLAND","NY","SB","3851026","2735455"
"20161231","58457","TRISTATE CAPITAL BANK","PITTSBURGH","PA","NM","3846353","3297687"
"20161231","4255","THE CAMDEN NATIONAL BANK","CAMDEN","ME","N","3842089","2848675"
"20161231","26342","RBC BANK, (GEORGIA) NATIONAL ASSOCIATION","ATLANTA","GA","N","3837573","3531577"
"20161231","27614","FULTON BANK OF NEW JERSEY","MOUNT LAUREL","NJ","NM","3810359","3247746"
"20161231","3657","FIRST AMERICAN BANK","ELK GROVE VILLAG","IL","NM","3776458","2325539"
"20161231","32749","NEW YORK COMMERCIAL BANK","WESTBURY","NY","NM","3710332","2649518"
"20161231","34069","WILMINGTON TRUST, NATIONAL ASSOCIATION","WILMINGTON","DE","N","3685322","3153814"
"20161231","659","FIVE STAR BANK","WARSAW","NY","SM","3678230","3011246"
"20161231","19222","FREMONT BANK","FREMONT","CA","NM","3667040","3341716"
"20161231","18408","BANGOR SAVINGS BANK","BANGOR","ME","SI","3630633","2581157"
"20161231","15019","FIRST BANK","SOUTHERN PINES","NC","SM","3613858","2952545"
"20161231","16130","FIRST NATIONAL BANK ALASKA","ANCHORAGE","AK","N","3609848","2475675"
"20161231","13421","UNION BANK AND TRUST COMPANY","LINCOLN","NE","NM","3595637","2796633"
"20161231","22683","COBIZ BANK","DENVER","CO","SM","3593528","3048369"
"20161231","24315","COMMUNITY BANK","PASADENA","CA","NM","3584959","2681994"
"20161231","15797","BROADWAY NATIONAL BANK","SAN ANTONIO","TX","N","3529475","2962004"
"20161231","7072","THE FIRST NATIONAL BANK OF LONG ISLAND","GLEN HEAD","NY","N","3510086","2610046"
"20161231","12854","CENTIER BANK","WHITING","IN","NM","3483848","2868020"
"20161231","6544","PEOPLES BANK","MARIETTA","OH","SM","3420466","2521238"
"20161231","17870","CAMBRIDGE SAVINGS BANK","CAMBRIDGE","MA","SI","3405811","2647383"
"20161231","11866","THE BRYN MAWR TRUST COMPANY","BRYN MAWR","PA","SM","3404754","2605783"
"20161231","24156","OCEAN BANK","MIAMI","FL","NM","3393766","2883806"
"20161231","17482","GUARANTY BANK AND TRUST COMPANY","DENVER","CO","SM","3363684","2708786"
"20161231","58390","GRANDPOINT BANK","LOS ANGELES","CA","NM","3321825","2577026"
"20161231","19300","AMERICAN NATIONAL BANK","OMAHA","NE","N","3311062","2681942"
"20161231","18429","MORTON COMMUNITY BANK","MORTON","IL","NM","3306991","2719928"
"20161231","20624","BYLINE BANK","CHICAGO","IL","NM","3296570","2501681"
"20161231","27589","LAKE FOREST BANK AND TRUST COMPANY","LAKE FOREST","IL","SM","3291586","2648829"
"20161231","16980","BANK OF COLORADO","FORT COLLINS","CO","NM","3284863","2760939"
"20161231","8663","FIRSTBANK","NASHVILLE","TN","NM","3275430","2702556"
"20161231","27125","XENITH BANK","RICHMOND","VA","SM","3271310","2595035"
"20161231","58408","PARK STERLING BANK","CHARLOTTE","NC","NM","3248124","2518012"
"20161231","1040","MIDLAND STATES BANK","EFFINGHAM","IL","SM","3230875","2443168"
